EventDate,EventName,EventCategory,AccountId,EventCount,UniqueUsers
2028-02-28,invite_user,OTHER,account_99,1,1
2028-02-28,log_activity,ACTIVITY,account_63,2,1
2028-02-28,log_activity,ACTIVITY,account_99,1,1
2028-02-28,login,AUTH,account_63,1,1
2028-02-28,move_deal_stage,PIPELINE,account_63,4,1
2028-02-29,create_deal,PIPELINE,account_59,2,1
2028-02-29,create_deal,PIPELINE,account_76,2,1
2028-02-29,enable_automation,AUTOMATION,account_59,1,1
2028-02-29,enable_automation,AUTOMATION,account_76,2,1
2028-02-29,invite_user,OTHER,account_22,2,1
2028-02-29,invite_user,OTHER,account_59,1,1
2028-02-29,log_activity,ACTIVITY,account_22,1,1
2028-02-29,log_activity,ACTIVITY,account_59,2,2
2028-02-29,log_activity,ACTIVITY,account_76,1,1
2028-02-29,login,AUTH,account_22,1,1
2028-02-29,login,AUTH,account_59,1,1
2028-02-29,move_deal_stage,PIPELINE,account_22,1,1
2028-02-29,move_deal_stage,PIPELINE,account_59,6,2
2028-02-29,move_deal_stage,PIPELINE,account_76,2,1
2028-03-01,create_deal,PIPELINE,account_104,2,1
2028-03-01,create_deal,PIPELINE,account_43,1,1
2028-03-01,create_deal,PIPELINE,account_56,2,1
2028-03-01,create_deal,PIPELINE,account_68,1,1
2028-03-01,enable_automation,AUTOMATION,account_43,1,1
2028-03-01,enable_automation,AUTOMATION,account_56,3,1
2028-03-01,enable_automation,AUTOMATION,account_65,2,1
2028-03-01,enable_automation,AUTOMATION,account_68,2,1
2028-03-01,enable_automation,AUTOMATION,account_69,1,1
2028-03-01,enable_automation,AUTOMATION,account_86,1,1
2028-03-01,enable_automation,AUTOMATION,account_91,4,1
2028-03-01,enable_automation,AUTOMATION,,1,1
2028-03-01,invite_user,OTHER,account_56,1,1
2028-03-01,invite_user,OTHER,account_69,1,1
2028-03-01,log_activity,ACTIVITY,account_104,3,1
2028-03-01,log_activity,ACTIVITY,account_43,4,1
2028-03-01,log_activity,ACTIVITY,account_56,1,1
2028-03-01,log_activity,ACTIVITY,account_65,1,1
2028-03-01,log_activity,ACTIVITY,account_68,2,1
2028-03-01,log_activity,ACTIVITY,account_91,1,0
2028-03-01,login,AUTH,account_43,1,1
2028-03-01,login,AUTH,account_91,1,1
2028-03-01,move_deal_stage,PIPELINE,account_104,6,1
2028-03-01,move_deal_stage,PIPELINE,account_43,2,1
2028-03-01,move_deal_stage,PIPELINE,account_56,2,1
2028-03-01,move_deal_stage,PIPELINE,account_65,1,1
2028-03-01,move_deal_stage,PIPELINE,account_68,3,1
2028-03-01,move_deal_stage,PIPELINE,account_86,1,1
2028-03-01,move_deal_stage,PIPELINE,account_91,2,1
2028-03-01,view_dashboard,OTHER,account_104,1,1
2028-03-01,view_dashboard,OTHER,account_65,2,1
2028-03-01,view_dashboard,OTHER,account_68,3,1
2028-03-01,view_dashboard,OTHER,account_91,1,1
2028-03-02,create_deal,PIPELINE,account_108,5,1
2028-03-02,create_deal,PIPELINE,account_11,1,1
2028-03-02,create_deal,PIPELINE,account_15,1,1
2028-03-02,create_deal,PIPELINE,account_46,3,1
2028-03-02,create_deal,PIPELINE,account_93,2,1
2028-03-02,enable_automation,AUTOMATION,account_108,5,1
2028-03-02,enable_automation,AUTOMATION,account_11,2,1
2028-03-02,enable_automation,AUTOMATION,account_15,1,1
2028-03-02,enable_automation,AUTOMATION,account_46,2,1
2028-03-02,enable_automation,AUTOMATION,account_49,2,1
2028-03-02,invite_user,OTHER,account_11,1,0
2028-03-02,log_activity,ACTIVITY,account_108,4,1
2028-03-02,log_activity,ACTIVITY,account_11,1,1
2028-03-02,log_activity,ACTIVITY,account_15,1,1
2028-03-02,log_activity,ACTIVITY,account_31,1,1
2028-03-02,log_activity,ACTIVITY,account_46,1,1
2028-03-02,log_activity,ACTIVITY,account_93,1,1
2028-03-02,login,AUTH,account_11,1,1
2028-03-02,login,AUTH,account_49,1,1
2028-03-02,login,AUTH,account_93,2,1
2028-03-02,move_deal_stage,PIPELINE,account_108,1,1
2028-03-02,move_deal_stage,PIPELINE,account_31,1,1
2028-03-02,move_deal_stage,PIPELINE,account_46,4,1
2028-03-02,move_deal_stage,PIPELINE,account_93,2,1
2028-03-02,move_deal_stage,PIPELINE,,1,1
2028-03-02,view_dashboard,OTHER,account_108,1,1
2028-03-02,view_dashboard,OTHER,account_11,1,1
2028-03-02,view_dashboard,OTHER,account_31,1,1
2028-03-02,view_dashboard,OTHER,account_46,3,1
2028-03-03,Login,OTHER,account_17,1,1
2028-03-03,create_deal,PIPELINE,account_17,3,1
2028-03-03,create_deal,PIPELINE,account_20,2,1
2028-03-03,create_deal,PIPELINE,account_21,1,1
2028-03-03,create_deal,PIPELINE,account_45,1,1
2028-03-03,create_deal,PIPELINE,account_65,1,1
2028-03-03,create_deal,PIPELINE,account_99,1,1
2028-03-03,enable_automation,AUTOMATION,account_14,1,1
2028-03-03,enable_automation,AUTOMATION,account_20,1,1
2028-03-03,enable_automation,AUTOMATION,account_21,1,1
2028-03-03,enable_automation,AUTOMATION,account_45,1,1
2028-03-03,enable_automation,AUTOMATION,account_65,3,1
2028-03-03,invite_user,OTHER,account_20,1,1
2028-03-03,invite_user,OTHER,account_21,1,1
2028-03-03,invite_user,OTHER,account_65,2,1
2028-03-03,log_activity,ACTIVITY,account_14,2,1
2028-03-03,log_activity,ACTIVITY,account_17,4,1
2028-03-03,log_activity,ACTIVITY,account_45,2,1
2028-03-03,log_activity,ACTIVITY,account_65,2,1
2028-03-03,log_activity,ACTIVITY,,1,1
2028-03-03,login,AUTH,account_17,1,1
2028-03-03,login,AUTH,account_20,2,1
2028-03-03,login,AUTH,account_21,1,1
2028-03-03,move_deal_stage,PIPELINE,account_17,3,1
2028-03-03,move_deal_stage,PIPELINE,account_20,3,1
2028-03-03,move_deal_stage,PIPELINE,account_65,3,1
2028-03-03,move_deal_stage,PIPELINE,account_99,1,1
2028-03-03,view_dashboard,OTHER,account_99,1,1
2028-03-04,create_deal,PIPELINE,account_12,3,1
2028-03-04,create_deal,PIPELINE,account_24,3,1
2028-03-04,create_deal,PIPELINE,account_56,4,1
2028-03-04,enable_automation,AUTOMATION,account_12,4,1
2028-03-04,enable_automation,AUTOMATION,account_24,1,1
2028-03-04,enable_automation,AUTOMATION,account_56,6,1
2028-03-04,enable_automation,AUTOMATION,account_6,3,1
2028-03-04,invite_user,OTHER,account_56,2,1
2028-03-04,invite_user,OTHER,account_6,1,1
2028-03-04,log_activity,ACTIVITY,account_12,2,1
2028-03-04,log_activity,ACTIVITY,account_24,3,1
2028-03-04,log_activity,ACTIVITY,account_56,6,1
2028-03-04,log_activity,ACTIVITY,account_6,1,1
2028-03-04,login,AUTH,account_12,1,1
2028-03-04,login,AUTH,account_24,2,1
2028-03-04,login,AUTH,account_56,1,0
2028-03-04,move_deal_stage,PIPELINE,account_12,4,1
2028-03-04,move_deal_stage,PIPELINE,account_24,1,1
2028-03-04,move_deal_stage,PIPELINE,account_3,1,1
2028-03-04,user_login,AUTH,account_56,1,1
2028-03-04,view_dashboard,OTHER,account_56,1,1
2028-03-05,create_deal,PIPELINE,account_101,7,1
2028-03-05,create_deal,PIPELINE,account_40,3,1
2028-03-05,create_deal,PIPELINE,account_73,1,1
2028-03-05,enable_automation,AUTOMATION,account_101,5,1
2028-03-05,enable_automation,AUTOMATION,account_40,2,1
2028-03-05,enable_automation,AUTOMATION,account_73,3,1
2028-03-05,invite_user,OTHER,account_40,1,1
2028-03-05,invite_user,OTHER,account_73,2,2
2028-03-05,invite_user,OTHER,account_91,1,1
2028-03-05,log_activity,ACTIVITY,account_101,6,1
2028-03-05,log_activity,ACTIVITY,account_43,1,1
2028-03-05,log_activity,ACTIVITY,account_73,6,2
2028-03-05,log_activity,ACTIVITY,account_91,2,1
2028-03-05,login,AUTH,account_101,1,1
2028-03-05,login,AUTH,account_40,1,1
2028-03-05,login,AUTH,account_73,1,1
2028-03-05,move_deal_stage,PIPELINE,account_40,3,1
2028-03-05,move_deal_stage,PIPELINE,account_73,2,2
2028-03-05,move_deal_stage,PIPELINE,account_91,2,1
2028-03-05,view_dashboard,OTHER,account_101,1,1
2028-03-05,view_dashboard,OTHER,account_40,1,1
2028-03-05,view_dashboard,OTHER,account_43,1,1
2028-03-05,view_dashboard,OTHER,account_73,1,1
2028-03-06,create_deal,PIPELINE,account_106,4,1
2028-03-06,create_deal,PIPELINE,account_35,4,1
2028-03-06,create_deal,PIPELINE,account_90,3,2
2028-03-06,enable_automation,AUTOMATION,account_106,2,1
2028-03-06,enable_automation,AUTOMATION,account_120,6,1
2028-03-06,enable_automation,AUTOMATION,account_35,2,1
2028-03-06,enable_automation,AUTOMATION,account_90,4,2
2028-03-06,invite_user,OTHER,account_106,1,1
2028-03-06,invite_user,OTHER,account_90,2,2
2028-03-06,log_activity,ACTIVITY,account_106,2,1
2028-03-06,log_activity,ACTIVITY,account_35,3,1
2028-03-06,log_activity,ACTIVITY,account_40,2,1
2028-03-06,log_activity,ACTIVITY,account_90,4,2
2028-03-06,login,AUTH,account_106,1,1
2028-03-06,login,AUTH,account_35,1,1
2028-03-06,login,AUTH,account_90,2,2
2028-03-06,move_deal_stage,PIPELINE,account_106,1,1
2028-03-06,move_deal_stage,PIPELINE,account_120,3,1
2028-03-06,move_deal_stage,PIPELINE,account_35,1,1
2028-03-06,move_deal_stage,PIPELINE,account_40,2,1
2028-03-06,move_deal_stage,PIPELINE,account_90,4,2
2028-03-06,move_deal_stage,PIPELINE,,1,1
2028-03-06,view_dashboard,OTHER,account_106,3,1
2028-03-06,view_dashboard,OTHER,account_120,2,1
2028-03-06,view_dashboard,OTHER,account_35,1,1
2028-03-06,view_dashboard,OTHER,account_90,2,1
2028-03-07,create_deal,PIPELINE,account_16,5,1
2028-03-07,create_deal,PIPELINE,account_19,2,1
2028-03-07,create_deal,PIPELINE,account_48,1,1
2028-03-07,create_deal,PIPELINE,account_54,3,1
2028-03-07,create_deal,PIPELINE,account_64,1,1
2028-03-07,create_deal,PIPELINE,account_99,1,1
2028-03-07,enable_automation,AUTOMATION,account_16,4,1
2028-03-07,enable_automation,AUTOMATION,account_19,1,1
2028-03-07,enable_automation,AUTOMATION,account_48,3,1
2028-03-07,enable_automation,AUTOMATION,account_54,3,1
2028-03-07,enable_automation,AUTOMATION,account_64,3,1
2028-03-07,enable_automation,AUTOMATION,account_99,1,1
2028-03-07,invite_user,OTHER,account_54,1,1
2028-03-07,log_activity,ACTIVITY,account_19,2,1
2028-03-07,log_activity,ACTIVITY,account_48,1,1
2028-03-07,log_activity,ACTIVITY,account_99,5,1
2028-03-07,login,AUTH,account_16,1,1
2028-03-07,login,AUTH,account_19,1,1
2028-03-07,login,AUTH,account_64,2,1
2028-03-07,login,AUTH,account_99,2,1
2028-03-07,move_deal_stage,PIPELINE,account_16,1,1
2028-03-07,move_deal_stage,PIPELINE,account_19,1,1
2028-03-07,move_deal_stage,PIPELINE,account_48,1,1
2028-03-07,move_deal_stage,PIPELINE,account_54,1,1
2028-03-07,move_deal_stage,PIPELINE,account_64,6,1
2028-03-07,move_deal_stage,PIPELINE,account_86,1,1
2028-03-07,move_deal_stage,PIPELINE,account_99,1,1
2028-03-07,view_dashboard,OTHER,account_16,1,1
2028-03-07,view_dashboard,OTHER,account_48,1,1
2028-03-07,view_dashboard,OTHER,account_64,1,1
2028-03-07,view_dashboard,OTHER,account_99,2,1
2028-03-08,create_deal,PIPELINE,account_18,4,1
2028-03-08,create_deal,PIPELINE,account_44,2,1
2028-03-08,create_deal,PIPELINE,account_56,1,1
2028-03-08,create_deal,PIPELINE,account_7,2,1
2028-03-08,create_deal,PIPELINE,account_89,2,1
2028-03-08,create_deal,PIPELINE,account_98,1,1
2028-03-08,enable_automation,AUTOMATION,account_18,1,1
2028-03-08,enable_automation,AUTOMATION,account_44,4,1
2028-03-08,enable_automation,AUTOMATION,account_7,1,1
2028-03-08,enable_automation,AUTOMATION,account_89,2,1
2028-03-08,enable_automation,AUTOMATION,account_98,3,1
2028-03-08,invite_user,OTHER,account_18,1,1
2028-03-08,invite_user,OTHER,account_44,1,1
2028-03-08,invite_user,OTHER,account_7,2,1
2028-03-08,log_activity,ACTIVITY,account_18,1,1
2028-03-08,log_activity,ACTIVITY,account_44,3,2
2028-03-08,log_activity,ACTIVITY,account_56,1,1
2028-03-08,log_activity,ACTIVITY,account_60,1,1
2028-03-08,log_activity,ACTIVITY,account_7,2,1
2028-03-08,log_activity,ACTIVITY,account_89,1,0
2028-03-08,log_activity,ACTIVITY,account_98,1,1
2028-03-08,login,AUTH,account_44,3,1
2028-03-08,login,AUTH,account_60,1,1
2028-03-08,login,AUTH,account_7,2,1
2028-03-08,move_deal_stage,PIPELINE,account_18,3,1
2028-03-08,move_deal_stage,PIPELINE,account_44,3,2
2028-03-08,move_deal_stage,PIPELINE,account_60,1,1
2028-03-08,move_deal_stage,PIPELINE,account_7,6,1
2028-03-08,move_deal_stage,PIPELINE,account_98,1,1
2028-03-08,view_dashboard,OTHER,account_44,1,1
2028-03-08,view_dashboard,OTHER,account_7,2,1
2028-03-09,create_deal,PIPELINE,account_113,1,1
2028-03-09,create_deal,PIPELINE,account_12,3,1
2028-03-09,create_deal,PIPELINE,account_13,2,1
2028-03-09,create_deal,PIPELINE,account_48,1,1
2028-03-09,create_deal,PIPELINE,account_79,1,1
2028-03-09,create_deal,PIPELINE,account_83,2,1
2028-03-09,enable_automation,AUTOMATION,account_113,1,1
2028-03-09,enable_automation,AUTOMATION,account_12,5,1
2028-03-09,enable_automation,AUTOMATION,account_13,1,1
2028-03-09,enable_automation,AUTOMATION,account_48,2,1
2028-03-09,enable_automation,AUTOMATION,account_79,1,0
2028-03-09,enable_automation,AUTOMATION,account_83,3,2
2028-03-09,invite_user,OTHER,account_12,1,1
2028-03-09,invite_user,OTHER,account_48,3,1
2028-03-09,invite_user,OTHER,account_79,1,1
2028-03-09,invite_user,OTHER,account_83,1,1
2028-03-09,log_activity,ACTIVITY,account_12,1,1
2028-03-09,log_activity,ACTIVITY,account_13,2,1
2028-03-09,log_activity,ACTIVITY,account_48,1,1
2028-03-09,log_activity,ACTIVITY,account_79,1,1
2028-03-09,log_activity,ACTIVITY,account_83,2,1
2028-03-09,login,AUTH,account_13,1,1
2028-03-09,login,AUTH,account_48,2,1
2028-03-09,login,AUTH,account_79,2,1
2028-03-09,move_deal_stage,PIPELINE,account_113,3,1
2028-03-09,move_deal_stage,PIPELINE,account_12,5,1
2028-03-09,move_deal_stage,PIPELINE,account_13,4,1
2028-03-09,move_deal_stage,PIPELINE,account_48,4,1
2028-03-09,move_deal_stage,PIPELINE,account_79,1,1
2028-03-09,move_deal_stage,PIPELINE,account_83,1,1
2028-03-09,view_dashboard,OTHER,account_12,1,1
2028-03-09,view_dashboard,OTHER,account_48,1,1
2028-03-09,view_dashboard,OTHER,account_83,2,2
2028-03-10,create_deal,PIPELINE,account_31,2,1
2028-03-10,create_deal,PIPELINE,account_59,1,1
2028-03-10,create_deal,PIPELINE,account_73,1,1
2028-03-10,create_deal,PIPELINE,account_75,1,1
2028-03-10,create_deal,PIPELINE,account_85,1,1
2028-03-10,enable_automation,AUTOMATION,account_20,1,1
2028-03-10,enable_automation,AUTOMATION,account_31,3,1
2028-03-10,enable_automation,AUTOMATION,account_59,1,1
2028-03-10,enable_automation,AUTOMATION,account_73,2,1
2028-03-10,enable_automation,AUTOMATION,account_75,3,1
2028-03-10,enable_automation,AUTOMATION,account_88,2,1
2028-03-10,invite_user,OTHER,account_20,2,1
2028-03-10,invite_user,OTHER,account_31,1,1
2028-03-10,invite_user,OTHER,account_73,1,1
2028-03-10,log_activity,ACTIVITY,account_20,3,1
2028-03-10,log_activity,ACTIVITY,account_31,3,1
2028-03-10,log_activity,ACTIVITY,account_68,2,1
2028-03-10,log_activity,ACTIVITY,account_73,1,1
2028-03-10,log_activity,ACTIVITY,account_75,2,1
2028-03-10,log_activity,ACTIVITY,account_85,1,1
2028-03-10,log_activity,ACTIVITY,account_88,1,1
2028-03-10,login,AUTH,account_31,1,1
2028-03-10,login,AUTH,account_75,3,1
2028-03-10,login,AUTH,account_85,1,1
2028-03-10,login,AUTH,account_88,1,1
2028-03-10,move_deal_stage,PIPELINE,account_20,1,1
2028-03-10,move_deal_stage,PIPELINE,account_31,3,1
2028-03-10,move_deal_stage,PIPELINE,account_59,1,1
2028-03-10,move_deal_stage,PIPELINE,account_73,1,1
2028-03-10,move_deal_stage,PIPELINE,account_75,2,1
2028-03-10,move_deal_stage,PIPELINE,account_88,1,1
2028-03-10,view_dashboard,OTHER,account_31,1,1
2028-03-10,view_dashboard,OTHER,account_59,1,1
2028-03-10,view_dashboard,OTHER,account_68,1,1
2028-03-10,view_dashboard,OTHER,account_73,1,1
2028-03-10,view_dashboard,OTHER,account_75,1,1
2028-03-10,view_dashboard,OTHER,account_88,2,1
2028-03-11,create_deal,PIPELINE,account_22,4,1
2028-03-11,create_deal,PIPELINE,account_26,2,1
2028-03-11,create_deal,PIPELINE,account_32,1,1
2028-03-11,create_deal,PIPELINE,account_54,2,1
2028-03-11,create_deal,PIPELINE,account_77,2,1
2028-03-11,create_deal,PIPELINE,account_88,3,1
2028-03-11,create_deal,PIPELINE,account_97,2,1
2028-03-11,enable_automation,AUTOMATION,account_22,5,1
2028-03-11,enable_automation,AUTOMATION,account_32,1,1
2028-03-11,enable_automation,AUTOMATION,account_54,1,1
2028-03-11,enable_automation,AUTOMATION,account_77,2,1
2028-03-11,enable_automation,AUTOMATION,account_88,3,1
2028-03-11,invite_user,OTHER,account_22,1,1
2028-03-11,invite_user,OTHER,account_26,1,1
2028-03-11,log_activity,ACTIVITY,account_22,3,1
2028-03-11,log_activity,ACTIVITY,account_26,2,1
2028-03-11,log_activity,ACTIVITY,account_32,1,1
2028-03-11,log_activity,ACTIVITY,,1,1
2028-03-11,login,AUTH,account_22,1,1
2028-03-11,login,AUTH,account_32,1,1
2028-03-11,move_deal_stage,PIPELINE,account_22,1,1
2028-03-11,move_deal_stage,PIPELINE,account_26,2,1
2028-03-11,move_deal_stage,PIPELINE,account_32,1,1
2028-03-11,move_deal_stage,PIPELINE,account_77,1,1
2028-03-11,move_deal_stage,PIPELINE,account_88,3,1
2028-03-11,move_deal_stage,PIPELINE,account_97,1,1
2028-03-11,view_dashboard,OTHER,account_22,1,1
2028-03-11,view_dashboard,OTHER,account_26,1,1
2028-03-11,view_dashboard,OTHER,account_32,1,1
2028-03-11,view_dashboard,OTHER,account_88,1,1
2028-03-12,ViewDashboard,OTHER,account_55,1,1
2028-03-12,create_deal,PIPELINE,account_28,5,1
2028-03-12,create_deal,PIPELINE,account_38,1,1
2028-03-12,create_deal,PIPELINE,account_45,1,1
2028-03-12,create_deal,PIPELINE,account_55,2,1
2028-03-12,create_deal,PIPELINE,account_84,1,1
2028-03-12,enable_automation,AUTOMATION,account_28,3,1
2028-03-12,enable_automation,AUTOMATION,account_38,1,1
2028-03-12,enable_automation,AUTOMATION,account_45,1,1
2028-03-12,enable_automation,AUTOMATION,account_6,2,1
2028-03-12,enable_automation,AUTOMATION,account_84,1,1
2028-03-12,invite_user,OTHER,account_28,2,1
2028-03-12,invite_user,OTHER,account_38,2,1
2028-03-12,invite_user,OTHER,account_84,2,1
2028-03-12,log_activity,ACTIVITY,account_28,1,1
2028-03-12,log_activity,ACTIVITY,account_38,1,1
2028-03-12,log_activity,ACTIVITY,account_45,1,1
2028-03-12,log_activity,ACTIVITY,account_84,2,1
2028-03-12,login,AUTH,account_38,1,1
2028-03-12,login,AUTH,account_55,1,1
2028-03-12,login,AUTH,account_84,5,1
2028-03-12,login,AUTH,,1,1
2028-03-12,move_deal_stage,PIPELINE,account_28,3,1
2028-03-12,move_deal_stage,PIPELINE,account_38,4,1
2028-03-12,move_deal_stage,PIPELINE,account_45,1,1
2028-03-12,move_deal_stage,PIPELINE,account_55,1,1
2028-03-12,move_deal_stage,PIPELINE,account_6,1,1
2028-03-12,move_deal_stage,PIPELINE,account_84,1,1
2028-03-12,view_dashboard,OTHER,account_84,2,1
2028-03-13,ViewDashboard,OTHER,account_66,1,1
2028-03-13,create_deal,PIPELINE,account_112,1,1
2028-03-13,create_deal,PIPELINE,account_12,3,1
2028-03-13,create_deal,PIPELINE,account_34,3,1
2028-03-13,create_deal,PIPELINE,account_66,1,1
2028-03-13,enable_automation,AUTOMATION,account_112,1,1
2028-03-13,enable_automation,AUTOMATION,account_12,5,1
2028-03-13,enable_automation,AUTOMATION,account_34,8,1
2028-03-13,enable_automation,AUTOMATION,account_66,1,1
2028-03-13,enable_automation,AUTOMATION,account_68,3,1
2028-03-13,invite_user,OTHER,account_12,2,1
2028-03-13,invite_user,OTHER,account_34,2,1
2028-03-13,log_activity,ACTIVITY,account_112,1,1
2028-03-13,log_activity,ACTIVITY,account_12,4,1
2028-03-13,log_activity,ACTIVITY,account_66,1,1
2028-03-13,log_activity,ACTIVITY,account_68,3,1
2028-03-13,log_activity,ACTIVITY,,1,1
2028-03-13,login,AUTH,account_34,1,1
2028-03-13,login,AUTH,account_66,1,1
2028-03-13,move_deal_stage,PIPELINE,account_112,2,1
2028-03-13,move_deal_stage,PIPELINE,account_12,3,1
2028-03-13,move_deal_stage,PIPELINE,account_34,3,1
2028-03-13,move_deal_stage,PIPELINE,account_66,1,1
2028-03-13,move_deal_stage,PIPELINE,,1,1
2028-03-13,view_dashboard,OTHER,account_12,1,1
2028-03-13,view_dashboard,OTHER,account_34,1,1
2028-03-14,create_deal,PIPELINE,account_42,2,1
2028-03-14,create_deal,PIPELINE,account_65,1,1
2028-03-14,create_deal,PIPELINE,account_81,2,1
2028-03-14,create_deal,PIPELINE,account_97,4,1
2028-03-14,create_deal,PIPELINE,account_99,3,2
2028-03-14,create_deal,PIPELINE,,1,1
2028-03-14,enable_automation,AUTOMATION,account_42,2,1
2028-03-14,enable_automation,AUTOMATION,account_81,4,1
2028-03-14,enable_automation,AUTOMATION,account_97,1,1
2028-03-14,enable_automation,AUTOMATION,account_99,3,2
2028-03-14,invite_user,OTHER,account_42,1,1
2028-03-14,invite_user,OTHER,account_81,1,1
2028-03-14,invite_user,OTHER,account_97,1,1
2028-03-14,invite_user,OTHER,,1,1
2028-03-14,log_activity,ACTIVITY,account_117,1,1
2028-03-14,log_activity,ACTIVITY,account_42,2,1
2028-03-14,log_activity,ACTIVITY,account_81,1,1
2028-03-14,log_activity,ACTIVITY,account_97,2,1
2028-03-14,log_activity,ACTIVITY,account_99,4,2
2028-03-14,login,AUTH,account_117,1,1
2028-03-14,login,AUTH,account_97,1,1
2028-03-14,login,AUTH,account_99,1,1
2028-03-14,move_deal_stage,PIPELINE,account_42,2,1
2028-03-14,move_deal_stage,PIPELINE,account_65,1,1
2028-03-14,move_deal_stage,PIPELINE,account_97,2,1
2028-03-14,move_deal_stage,PIPELINE,account_99,2,2
2028-03-14,move_deal_stage,PIPELINE,,1,1
2028-03-14,view_dashboard,OTHER,account_42,1,1
2028-03-14,view_dashboard,OTHER,account_65,1,1
2028-03-14,view_dashboard,OTHER,account_97,1,0
2028-03-14,view_dashboard,OTHER,account_99,2,1
2028-03-15,create_deal,PIPELINE,account_117,2,1
2028-03-15,create_deal,PIPELINE,account_86,4,1
2028-03-15,create_deal,PIPELINE,account_88,2,1
2028-03-15,enable_automation,AUTOMATION,account_117,9,2
2028-03-15,enable_automation,AUTOMATION,account_86,1,1
2028-03-15,invite_user,OTHER,account_117,2,2
2028-03-15,invite_user,OTHER,account_88,1,1
2028-03-15,log_activity,ACTIVITY,account_117,6,2
2028-03-15,log_activity,ACTIVITY,account_86,4,1
2028-03-15,log_activity,ACTIVITY,account_88,1,1
2028-03-15,login,AUTH,account_88,1,1
2028-03-15,move_deal_stage,PIPELINE,account_117,6,1
2028-03-15,move_deal_stage,PIPELINE,account_86,1,1
2028-03-15,move_deal_stage,PIPELINE,,1,1
2028-03-15,view_dashboard,OTHER,account_117,2,1
2028-03-15,view_dashboard,OTHER,account_86,2,1
2028-03-15,view_dashboard,OTHER,account_88,1,1
2028-03-16,create_deal,PIPELINE,account_114,3,1
2028-03-16,create_deal,PIPELINE,account_23,3,1
2028-03-16,create_deal,PIPELINE,account_9,1,1
2028-03-16,enable_automation,AUTOMATION,account_114,3,1
2028-03-16,enable_automation,AUTOMATION,account_23,2,1
2028-03-16,enable_automation,AUTOMATION,account_31,1,1
2028-03-16,enable_automation,AUTOMATION,account_44,1,1
2028-03-16,enable_automation,AUTOMATION,account_9,3,1
2028-03-16,invite_user,OTHER,account_114,4,1
2028-03-16,invite_user,OTHER,account_44,1,1
2028-03-16,log_activity,ACTIVITY,account_114,3,1
2028-03-16,log_activity,ACTIVITY,account_31,4,1
2028-03-16,log_activity,ACTIVITY,account_44,3,1
2028-03-16,log_activity,ACTIVITY,account_9,5,1
2028-03-16,login,AUTH,account_44,1,1
2028-03-16,move_deal_stage,PIPELINE,account_114,4,1
2028-03-16,move_deal_stage,PIPELINE,account_23,1,1
2028-03-16,move_deal_stage,PIPELINE,account_44,1,1
2028-03-16,move_deal_stage,PIPELINE,account_9,2,1
2028-03-17,create_deal,PIPELINE,account_27,2,1
2028-03-17,create_deal,PIPELINE,account_3,9,2
2028-03-17,create_deal,PIPELINE,account_33,1,1
2028-03-17,enable_automation,AUTOMATION,account_27,1,1
2028-03-17,enable_automation,AUTOMATION,account_3,4,2
2028-03-17,enable_automation,AUTOMATION,account_33,4,1
2028-03-17,enable_automation,AUTOMATION,account_81,2,1
2028-03-17,enable_automation,AUTOMATION,account_91,2,1
2028-03-17,invite_user,OTHER,account_3,2,2
2028-03-17,log_activity,ACTIVITY,account_3,5,2
2028-03-17,log_activity,ACTIVITY,account_33,2,1
2028-03-17,log_activity,ACTIVITY,account_91,1,1
2028-03-17,login,AUTH,account_3,3,2
2028-03-17,move_deal_stage,PIPELINE,account_3,3,2
2028-03-17,move_deal_stage,PIPELINE,account_33,3,1
2028-03-17,move_deal_stage,PIPELINE,,1,1
2028-03-17,view_dashboard,OTHER,account_27,1,1
2028-03-17,view_dashboard,OTHER,account_3,2,1
2028-03-17,view_dashboard,OTHER,account_33,5,1
2028-03-17,view_dashboard,OTHER,account_81,1,1
2028-03-18,create_deal,PIPELINE,account_115,3,1
2028-03-18,create_deal,PIPELINE,account_38,4,1
2028-03-18,create_deal,PIPELINE,account_7,1,1
2028-03-18,create_deal,PIPELINE,account_90,2,1
2028-03-18,enable_automation,AUTOMATION,account_115,2,1
2028-03-18,enable_automation,AUTOMATION,account_34,1,1
2028-03-18,enable_automation,AUTOMATION,account_38,1,1
2028-03-18,enable_automation,AUTOMATION,account_90,2,1
2028-03-18,invite_user,OTHER,account_34,2,1
2028-03-18,log_activity,ACTIVITY,account_115,1,1
2028-03-18,log_activity,ACTIVITY,account_34,3,1
2028-03-18,log_activity,ACTIVITY,account_38,2,1
2028-03-18,log_activity,ACTIVITY,account_7,3,1
2028-03-18,log_activity,ACTIVITY,account_90,3,1
2028-03-18,login,AUTH,account_34,1,1
2028-03-18,login,AUTH,account_90,1,1
2028-03-18,move_deal_stage,PIPELINE,account_115,2,1
2028-03-18,move_deal_stage,PIPELINE,account_34,1,1
2028-03-18,move_deal_stage,PIPELINE,account_38,3,1
2028-03-18,move_deal_stage,PIPELINE,account_7,3,1
2028-03-18,move_deal_stage,PIPELINE,account_90,4,1
2028-03-18,view_dashboard,OTHER,account_115,2,1
2028-03-18,view_dashboard,OTHER,account_38,1,1
2028-03-18,view_dashboard,OTHER,account_7,2,1
2028-03-19,create_deal,PIPELINE,account_100,4,2
2028-03-19,create_deal,PIPELINE,account_21,1,1
2028-03-19,create_deal,PIPELINE,account_33,3,1
2028-03-19,create_deal,PIPELINE,account_48,1,1
